,Year,Country of origin,Country of origin (ISO),Country of asylum,Country of asylum (ISO),Refugees under UNHCR's mandate,Asylum-seekers,IDPs of concern to UNHCR,Other people in need of international protection,Stateless persons,Host Community,Others of concern
30232,2016,South Africa,ZAF,Austria,AUT,5,5.0,0.0,-,0.0,-,0.0
30231,2016,Romania,ROU,Switzerland,CHE,20,0.0,0.0,-,0.0,-,0.0
30230,2016,Romania,ROU,Sweden,SWE,73,5.0,0.0,-,0.0,-,0.0
30229,2016,Romania,ROU,Norway,NOR,7,0.0,0.0,-,0.0,-,0.0
30228,2016,Romania,ROU,Hungary,HUN,30,0.0,0.0,-,0.0,-,0.0
30227,2016,Romania,ROU,Germany,DEU,166,17.0,0.0,-,0.0,-,0.0
30226,2016,Romania,ROU,United Kingdom of Great Britain and Northern Ireland,GBR,5,6.0,0.0,-,0.0,-,0.0
30225,2016,Romania,ROU,France,FRA,157,0.0,0.0,-,0.0,-,0.0
30224,2016,Romania,ROU,Czechia,CZE,81,0.0,0.0,-,0.0,-,0.0
30223,2016,Romania,ROU,Belgium,BEL,38,5.0,0.0,-,0.0,-,0.0
30222,2016,Romania,ROU,Austria,AUT,14,23.0,0.0,-,0.0,-,0.0
30221,2016,Qatar,QAT,United Kingdom of Great Britain and Northern Ireland,GBR,5,5.0,0.0,-,0.0,-,0.0
30220,2016,Portugal,PRT,Switzerland,CHE,5,0.0,0.0,-,0.0,-,0.0
30245,2016,Russian Federation,RUS,Bulgaria,BGR,0,22.0,0.0,-,0.0,-,0.0
30246,2016,Russian Federation,RUS,Cyprus,CYP,68,33.0,0.0,-,0.0,-,0.0
30247,2016,Russian Federation,RUS,Czechia,CZE,319,37.0,0.0,-,0.0,-,0.0
30248,2016,Russian Federation,RUS,Denmark,DNK,1045,54.0,0.0,-,0.0,-,0.0
30274,2016,Rwanda,RWA,Denmark,DNK,17,6.0,0.0,-,0.0,-,0.0
30273,2016,Rwanda,RWA,Cyprus,CYP,5,0.0,0.0,-,0.0,-,0.0
30272,2016,Rwanda,RWA,Bulgaria,BGR,0,5.0,0.0,-,0.0,-,0.0
30271,2016,Rwanda,RWA,Belgium,BEL,803,427.0,0.0,-,0.0,-,0.0
30270,2016,Rwanda,RWA,Austria,AUT,19,16.0,0.0,-,0.0,-,0.0
30269,2016,Russian Federation,RUS,Ukraine,UKR,133,180.0,0.0,-,0.0,-,0.0
30268,2016,Russian Federation,RUS,Switzerland,CHE,725,152.0,0.0,-,0.0,-,0.0
30267,2016,Russian Federation,RUS,Sweden,SWE,1925,647.0,0.0,-,0.0,-,0.0
30266,2016,Russian Federation,RUS,Slovenia,SVN,13,5.0,0.0,-,0.0,-,0.0
30265,2016,Russian Federation,RUS,Romania,ROU,5,0.0,0.0,-,0.0,-,0.0
30264,2016,Russian Federation,RUS,Poland,POL,9864,2185.0,0.0,-,0.0,-,0.0
30263,2016,Russian Federation,RUS,Norway,NOR,1578,72.0,0.0,-,0.0,-,0.0
30219,2016,Portugal,PRT,Germany,DEU,5,5.0,0.0,-,0.0,-,0.0
30262,2016,Russian Federation,RUS,Netherlands (Kingdom of the),NLD,311,64.0,0.0,-,0.0,-,0.0
30260,2016,Russian Federation,RUS,Luxembourg,LUX,33,7.0,0.0,-,0.0,-,0.0
30259,2016,Russian Federation,RUS,Italy,ITA,198,61.0,0.0,-,0.0,-,0.0
30258,2016,Russian Federation,RUS,Ireland,IRL,154,21.0,0.0,-,0.0,-,0.0
30257,2016,Russian Federation,RUS,Iceland,ISL,11,5.0,0.0,-,0.0,-,0.0
30256,2016,Russian Federation,RUS,Hungary,HUN,36,0.0,0.0,-,0.0,-,0.0
30255,2016,Russian Federation,RUS,Croatia,HRV,14,0.0,0.0,-,0.0,-,0.0
30254,2016,Russian Federation,RUS,Greece,GRC,10,32.0,0.0,-,0.0,-,0.0
30253,2016,Russian Federation,RUS,Germany,DEU,5255,19467.0,0.0,-,0.0,-,0.0
30252,2016,Russian Federation,RUS,United Kingdom of Great Britain and Northern Ireland,GBR,450,146.0,0.0,-,0.0,-,0.0
30251,2016,Russian Federation,RUS,France,FRA,15232,1893.0,0.0,-,0.0,-,0.0
30250,2016,Russian Federation,RUS,Finland,FIN,779,99.0,0.0,-,0.0,-,0.0
30249,2016,Russian Federation,RUS,Estonia,EST,25,6.0,0.0,-,0.0,-,0.0
30261,2016,Russian Federation,RUS,Malta,MLT,12,5.0,0.0,-,0.0,-,0.0
30218,2016,Poland,POL,Switzerland,CHE,5,0.0,0.0,-,0.0,-,0.0
30217,2016,Poland,POL,Sweden,SWE,5,0.0,0.0,-,0.0,-,0.0
30216,2016,Poland,POL,Germany,DEU,691,14.0,0.0,-,0.0,-,0.0
30185,2016,Pakistan,PAK,Slovenia,SVN,0,28.0,0.0,-,0.0,-,0.0
30184,2016,Pakistan,PAK,Slovakia,SVK,5,0.0,0.0,-,0.0,-,0.0
30183,2016,Pakistan,PAK,Romania,ROU,33,14.0,0.0,-,0.0,-,0.0
30182,2016,Pakistan,PAK,Poland,POL,14,34.0,0.0,-,0.0,-,0.0
30181,2016,Pakistan,PAK,Norway,NOR,114,48.0,0.0,-,0.0,-,0.0
30180,2016,Pakistan,PAK,Netherlands (Kingdom of the),NLD,392,93.0,0.0,-,0.0,-,0.0
30179,2016,Pakistan,PAK,Malta,MLT,51,5.0,0.0,-,0.0,-,0.0
30178,2016,Pakistan,PAK,Luxembourg,LUX,0,5.0,0.0,-,0.0,-,0.0
30177,2016,Pakistan,PAK,Italy,ITA,13412,11339.0,0.0,-,0.0,-,0.0
30176,2016,Pakistan,PAK,Ireland,IRL,168,758.0,0.0,-,0.0,-,0.0
30175,2016,Pakistan,PAK,Iceland,ISL,5,6.0,0.0,-,0.0,-,0.0
30174,2016,Pakistan,PAK,Hungary,HUN,55,191.0,0.0,-,0.0,-,0.0
30186,2016,Pakistan,PAK,Sweden,SWE,393,529.0,0.0,-,0.0,-,0.0
30173,2016,Pakistan,PAK,Croatia,HRV,5,17.0,0.0,-,0.0,-,0.0
30171,2016,Pakistan,PAK,Germany,DEU,5169,22748.0,0.0,-,0.0,-,0.0
30170,2016,Pakistan,PAK,United Kingdom of Great Britain and Northern Ireland,GBR,6814,2914.0,0.0,-,0.0,-,0.0
30169,2016,Pakistan,PAK,France,FRA,1137,1760.0,0.0,-,0.0,-,0.0
30168,2016,Pakistan,PAK,Finland,FIN,58,30.0,0.0,-,0.0,-,0.0
30167,2016,Pakistan,PAK,Estonia,EST,5,0.0,0.0,-,0.0,-,0.0
30166,2016,Pakistan,PAK,Denmark,DNK,57,38.0,0.0,-,0.0,-,0.0
30165,2016,Pakistan,PAK,Czechia,CZE,20,5.0,0.0,-,0.0,-,0.0
30164,2016,Pakistan,PAK,Cyprus,CYP,17,103.0,0.0,-,0.0,-,0.0
30163,2016,Pakistan,PAK,Bulgaria,BGR,8,1458.0,0.0,-,0.0,-,0.0
30162,2016,Pakistan,PAK,Belarus,BLR,0,5.0,0.0,-,0.0,-,0.0
30161,2016,Pakistan,PAK,Belgium,BEL,222,161.0,0.0,-,0.0,-,0.0
30160,2016,Pakistan,PAK,Austria,AUT,230,2030.0,0.0,-,0.0,-,0.0
30172,2016,Pakistan,PAK,Greece,GRC,590,4067.0,0.0,-,0.0,-,0.0
30275,2016,Rwanda,RWA,Finland,FIN,25,5.0,0.0,-,0.0,-,0.0
30187,2016,Pakistan,PAK,Switzerland,CHE,123,242.0,0.0,-,0.0,-,0.0
30189,2016,Paraguay,PRY,France,FRA,6,0.0,0.0,-,0.0,-,0.0
30215,2016,Poland,POL,United Kingdom of Great Britain and Northern Ireland,GBR,0,6.0,0.0,-,0.0,-,0.0
30214,2016,Poland,POL,France,FRA,143,0.0,0.0,-,0.0,-,0.0
30213,2016,Poland,POL,Belgium,BEL,154,0.0,0.0,-,0.0,-,0.0
30212,2016,Philippines,PHL,Switzerland,CHE,5,6.0,0.0,-,0.0,-,0.0
30211,2016,Philippines,PHL,Sweden,SWE,18,22.0,0.0,-,0.0,-,0.0
30210,2016,Philippines,PHL,Norway,NOR,8,5.0,0.0,-,0.0,-,0.0
30209,2016,Philippines,PHL,Italy,ITA,15,108.0,0.0,-,0.0,-,0.0
30208,2016,Philippines,PHL,Greece,GRC,7,5.0,0.0,-,0.0,-,0.0
30207,2016,Philippines,PHL,Germany,DEU,25,42.0,0.0,-,0.0,-,0.0
30206,2016,Philippines,PHL,United Kingdom of Great Britain and Northern Ireland,GBR,13,59.0,0.0,-,0.0,-,0.0
30205,2016,Philippines,PHL,Finland,FIN,0,5.0,0.0,-,0.0,-,0.0
30204,2016,Philippines,PHL,Cyprus,CYP,9,43.0,0.0,-,0.0,-,0.0
30188,2016,Pakistan,PAK,Ukraine,UKR,10,192.0,0.0,-,0.0,-,0.0
30203,2016,Philippines,PHL,Belgium,BEL,0,7.0,0.0,-,0.0,-,0.0
30201,2016,Peru,PER,Switzerland,CHE,8,0.0,0.0,-,0.0,-,0.0
30200,2016,Peru,PER,Sweden,SWE,11,13.0,0.0,-,0.0,-,0.0
30199,2016,Peru,PER,Netherlands (Kingdom of the),NLD,9,0.0,0.0,-,0.0,-,0.0
30198,2016,Peru,PER,Luxembourg,LUX,5,0.0,0.0,-,0.0,-,0.0
30197,2016,Peru,PER,Italy,ITA,56,37.0,0.0,-,0.0,-,0.0
30196,2016,Peru,PER,Germany,DEU,39,13.0,0.0,-,0.0,-,0.0
30195,2016,Peru,PER,United Kingdom of Great Britain and Northern Ireland,GBR,0,5.0,0.0,-,0.0,-,0.0
30194,2016,Peru,PER,France,FRA,288,23.0,0.0,-,0.0,-,0.0
30193,2016,Paraguay,PRY,Switzerland,CHE,5,0.0,0.0,-,0.0,-,0.0
30192,2016,Paraguay,PRY,Sweden,SWE,0,5.0,0.0,-,0.0,-,0.0
30191,2016,Paraguay,PRY,Italy,ITA,0,5.0,0.0,-,0.0,-,0.0
30190,2016,Paraguay,PRY,Germany,DEU,0,5.0,0.0,-,0.0,-,0.0
30202,2016,Philippines,PHL,Austria,AUT,9,10.0,0.0,-,0.0,-,0.0
30159,2016,Oman,OMN,Germany,DEU,5,5.0,0.0,-,0.0,-,0.0
30276,2016,Rwanda,RWA,France,FRA,2808,257.0,0.0,-,0.0,-,0.0
30278,2016,Rwanda,RWA,Germany,DEU,197,113.0,0.0,-,0.0,-,0.0
30363,2016,Singapore,SGP,United Kingdom of Great Britain and Northern Ireland,GBR,0,14.0,0.0,-,0.0,-,0.0
30362,2016,Seychelles,SYC,United Kingdom of Great Britain and Northern Ireland,GBR,0,5.0,0.0,-,0.0,-,0.0
30361,2016,Senegal,SEN,Ukraine,UKR,0,5.0,0.0,-,0.0,-,0.0
30360,2016,Senegal,SEN,Switzerland,CHE,36,13.0,0.0,-,0.0,-,0.0
30359,2016,Senegal,SEN,Sweden,SWE,43,29.0,0.0,-,0.0,-,0.0
30358,2016,Senegal,SEN,Poland,POL,5,0.0,0.0,-,0.0,-,0.0
30357,2016,Senegal,SEN,Norway,NOR,0,5.0,0.0,-,0.0,-,0.0
30356,2016,Senegal,SEN,Netherlands (Kingdom of the),NLD,30,15.0,0.0,-,0.0,-,0.0
30355,2016,Senegal,SEN,Malta,MLT,5,5.0,0.0,-,0.0,-,0.0
30354,2016,Senegal,SEN,Luxembourg,LUX,0,10.0,0.0,-,0.0,-,0.0
30353,2016,Senegal,SEN,Italy,ITA,4762,5683.0,0.0,-,0.0,-,0.0
30352,2016,Senegal,SEN,Ireland,IRL,0,5.0,0.0,-,0.0,-,0.0
30351,2016,Senegal,SEN,Greece,GRC,46,87.0,0.0,-,0.0,-,0.0
30350,2016,Senegal,SEN,Germany,DEU,54,1741.0,0.0,-,0.0,-,0.0
30349,2016,Senegal,SEN,United Kingdom of Great Britain and Northern Ireland,GBR,73,43.0,0.0,-,0.0,-,0.0
30348,2016,Senegal,SEN,France,FRA,939,690.0,0.0,-,0.0,-,0.0
30347,2016,Senegal,SEN,Finland,FIN,5,5.0,0.0,-,0.0,-,0.0
30346,2016,Senegal,SEN,Denmark,DNK,0,5.0,0.0,-,0.0,-,0.0
30345,2016,Senegal,SEN,Cyprus,CYP,0,5.0,0.0,-,0.0,-,0.0
30344,2016,Senegal,SEN,Belgium,BEL,435,145.0,0.0,-,0.0,-,0.0
30343,2016,Senegal,SEN,Austria,AUT,11,45.0,0.0,-,0.0,-,0.0
30342,2016,Serbia and Kosovo: S/RES/1244 (1999),SRB,Ukraine,UKR,5,0.0,0.0,-,0.0,-,0.0
30341,2016,Serbia and Kosovo: S/RES/1244 (1999),SRB,Switzerland,CHE,2976,221.0,0.0,-,0.0,-,0.0
30340,2016,Serbia and Kosovo: S/RES/1244 (1999),SRB,Sweden,SWE,2071,529.0,0.0,-,0.0,-,0.0
30339,2016,Serbia and Kosovo: S/RES/1244 (1999),SRB,Slovenia,SVN,65,21.0,0.0,-,0.0,-,0.0
30364,2016,Singapore,SGP,Germany,DEU,5,0.0,0.0,-,0.0,-,0.0
30365,2016,Sierra Leone,SLE,Austria,AUT,30,57.0,0.0,-,0.0,-,0.0
30366,2016,Sierra Leone,SLE,Belgium,BEL,26,17.0,0.0,-,0.0,-,0.0
30367,2016,Sierra Leone,SLE,Cyprus,CYP,24,0.0,0.0,-,0.0,-,0.0
30621,2016,Türkiye,TUR,Denmark,DNK,6,11.0,0.0,-,0.0,-,0.0
30392,2016,Somalia,SOM,Estonia,EST,5,0.0,0.0,-,0.0,-,0.0
30391,2016,Somalia,SOM,Denmark,DNK,1280,138.0,0.0,-,0.0,-,0.0
30390,2016,Somalia,SOM,Czechia,CZE,22,0.0,0.0,-,0.0,-,0.0
30389,2016,Somalia,SOM,Cyprus,CYP,67,206.0,0.0,-,0.0,-,0.0
30388,2016,Somalia,SOM,Bulgaria,BGR,49,0.0,0.0,-,0.0,-,0.0
30387,2016,Somalia,SOM,Belgium,BEL,1280,890.0,0.0,-,0.0,-,0.0
30386,2016,Somalia,SOM,Austria,AUT,4163,3152.0,0.0,-,0.0,-,0.0
30385,2016,Solomon Islands,SLB,Germany,DEU,5,0.0,0.0,-,0.0,-,0.0
30384,2016,Sierra Leone,SLE,Ukraine,UKR,5,7.0,0.0,-,0.0,-,0.0
30383,2016,Sierra Leone,SLE,Switzerland,CHE,35,33.0,0.0,-,0.0,-,0.0
30382,2016,Sierra Leone,SLE,Sweden,SWE,70,29.0,0.0,-,0.0,-,0.0
30338,2016,Serbia and Kosovo: S/RES/1244 (1999),SRB,Serbia and Kosovo: S/RES/1244 (1999),SRB,0,0.0,219633.0,-,0.0,-,0.0
30381,2016,Sierra Leone,SLE,Slovenia,SVN,5,0.0,0.0,-,0.0,-,0.0
30379,2016,Sierra Leone,SLE,Norway,NOR,15,5.0,0.0,-,0.0,-,0.0
30378,2016,Sierra Leone,SLE,Netherlands (Kingdom of the),NLD,602,52.0,0.0,-,0.0,-,0.0
30377,2016,Sierra Leone,SLE,Italy,ITA,458,493.0,0.0,-,0.0,-,0.0
30376,2016,Sierra Leone,SLE,Ireland,IRL,53,23.0,0.0,-,0.0,-,0.0
30375,2016,Sierra Leone,SLE,Hungary,HUN,5,0.0,0.0,-,0.0,-,0.0
30374,2016,Sierra Leone,SLE,Greece,GRC,28,33.0,0.0,-,0.0,-,0.0
30373,2016,Sierra Leone,SLE,Germany,DEU,338,1439.0,0.0,-,0.0,-,0.0
30372,2016,Sierra Leone,SLE,United Kingdom of Great Britain and Northern Ireland,GBR,340,87.0,0.0,-,0.0,-,0.0
30371,2016,Sierra Leone,SLE,France,FRA,511,140.0,0.0,-,0.0,-,0.0
30370,2016,Sierra Leone,SLE,Finland,FIN,6,0.0,0.0,-,0.0,-,0.0
30369,2016,Sierra Leone,SLE,Denmark,DNK,0,5.0,0.0,-,0.0,-,0.0
30368,2016,Sierra Leone,SLE,Czechia,CZE,5,0.0,0.0,-,0.0,-,0.0
30380,2016,Sierra Leone,SLE,Romania,ROU,5,0.0,0.0,-,0.0,-,0.0
30337,2016,Serbia and Kosovo: S/RES/1244 (1999),SRB,Romania,ROU,0,5.0,0.0,-,0.0,-,0.0
30336,2016,Serbia and Kosovo: S/RES/1244 (1999),SRB,Poland,POL,5,0.0,0.0,-,0.0,-,0.0
30335,2016,Serbia and Kosovo: S/RES/1244 (1999),SRB,Norway,NOR,422,5.0,0.0,-,0.0,-,0.0
30304,2016,Saudi Arabia,SAU,Czechia,CZE,5,0.0,0.0,-,0.0,-,0.0
30303,2016,Saudi Arabia,SAU,Belgium,BEL,5,0.0,0.0,-,0.0,-,0.0
30302,2016,Saudi Arabia,SAU,Austria,AUT,5,5.0,0.0,-,0.0,-,0.0
30301,2016,El Salvador,SLV,Sweden,SWE,76,174.0,0.0,-,0.0,-,0.0
30300,2016,El Salvador,SLV,Norway,NOR,0,5.0,0.0,-,0.0,-,0.0
30299,2016,El Salvador,SLV,Netherlands (Kingdom of the),NLD,0,8.0,0.0,-,0.0,-,0.0
30298,2016,El Salvador,SLV,Italy,ITA,291,1117.0,0.0,-,0.0,-,0.0
30297,2016,El Salvador,SLV,Iceland,ISL,7,0.0,0.0,-,0.0,-,0.0
30296,2016,El Salvador,SLV,Greece,GRC,6,5.0,0.0,-,0.0,-,0.0
30295,2016,El Salvador,SLV,Germany,DEU,7,20.0,0.0,-,0.0,-,0.0
30294,2016,El Salvador,SLV,United Kingdom of Great Britain and Northern Ireland,GBR,29,72.0,0.0,-,0.0,-,0.0
30293,2016,El Salvador,SLV,France,FRA,29,5.0,0.0,-,0.0,-,0.0
30305,2016,Saudi Arabia,SAU,France,FRA,8,0.0,0.0,-,0.0,-,0.0
30292,2016,El Salvador,SLV,Finland,FIN,10,0.0,0.0,-,0.0,-,0.0
30290,2016,El Salvador,SLV,Belgium,BEL,7,93.0,0.0,-,0.0,-,0.0
30289,2016,Rwanda,RWA,Ukraine,UKR,5,0.0,0.0,-,0.0,-,0.0
30288,2016,Rwanda,RWA,Switzerland,CHE,151,0.0,0.0,-,0.0,-,0.0
30287,2016,Rwanda,RWA,Sweden,SWE,42,21.0,0.0,-,0.0,-,0.0
30286,2016,Rwanda,RWA,Romania,ROU,9,0.0,0.0,-,0.0,-,0.0
30285,2016,Rwanda,RWA,Poland,POL,5,0.0,0.0,-,0.0,-,0.0
30284,2016,Rwanda,RWA,Norway,NOR,70,0.0,0.0,-,0.0,-,0.0
30283,2016,Rwanda,RWA,Netherlands (Kingdom of the),NLD,87,9.0,0.0,-,0.0,-,0.0
30282,2016,Rwanda,RWA,Luxembourg,LUX,19,0.0,0.0,-,0.0,-,0.0
30281,2016,Rwanda,RWA,Italy,ITA,15,5.0,0.0,-,0.0,-,0.0
30280,2016,Rwanda,RWA,Ireland,IRL,65,10.0,0.0,-,0.0,-,0.0
30279,2016,Rwanda,RWA,Greece,GRC,7,6.0,0.0,-,0.0,-,0.0
30291,2016,El Salvador,SLV,Denmark,DNK,5,0.0,0.0,-,0.0,-,0.0
30277,2016,Rwanda,RWA,United Kingdom of Great Britain and Northern Ireland,GBR,118,22.0,0.0,-,0.0,-,0.0
30306,2016,Saudi Arabia,SAU,United Kingdom of Great Britain and Northern Ireland,GBR,103,46.0,0.0,-,0.0,-,0.0
30308,2016,Saudi Arabia,SAU,Greece,GRC,0,5.0,0.0,-,0.0,-,0.0
30334,2016,Serbia and Kosovo: S/RES/1244 (1999),SRB,Netherlands (Kingdom of the),NLD,68,47.0,0.0,-,0.0,-,0.0
30333,2016,Serbia and Kosovo: S/RES/1244 (1999),SRB,Malta,MLT,6,5.0,0.0,-,0.0,-,0.0
30332,2016,Serbia and Kosovo: S/RES/1244 (1999),SRB,North Macedonia,MKD,616,5.0,0.0,-,0.0,-,0.0
30331,2016,Serbia and Kosovo: S/RES/1244 (1999),SRB,Luxembourg,LUX,265,212.0,0.0,-,0.0,-,0.0
30330,2016,Serbia and Kosovo: S/RES/1244 (1999),SRB,Italy,ITA,2885,511.0,0.0,-,0.0,-,0.0
30329,2016,Serbia and Kosovo: S/RES/1244 (1999),SRB,Ireland,IRL,201,20.0,0.0,-,0.0,-,0.0
30328,2016,Serbia and Kosovo: S/RES/1244 (1999),SRB,Iceland,ISL,5,10.0,0.0,-,0.0,-,0.0
30327,2016,Serbia and Kosovo: S/RES/1244 (1999),SRB,Hungary,HUN,37,57.0,0.0,-,0.0,-,0.0
30326,2016,Serbia and Kosovo: S/RES/1244 (1999),SRB,Greece,GRC,26,5.0,0.0,-,0.0,-,0.0
30325,2016,Serbia and Kosovo: S/RES/1244 (1999),SRB,Germany,DEU,9189,16541.0,0.0,-,0.0,-,0.0
30324,2016,Serbia and Kosovo: S/RES/1244 (1999),SRB,United Kingdom of Great Britain and Northern Ireland,GBR,125,43.0,0.0,-,0.0,-,0.0
30323,2016,Serbia and Kosovo: S/RES/1244 (1999),SRB,France,FRA,13154,2087.0,0.0,-,0.0,-,0.0
30307,2016,Saudi Arabia,SAU,Germany,DEU,62,41.0,0.0,-,0.0,-,0.0
30322,2016,Serbia and Kosovo: S/RES/1244 (1999),SRB,Finland,FIN,136,6.0,0.0,-,0.0,-,0.0
30320,2016,Serbia and Kosovo: S/RES/1244 (1999),SRB,Denmark,DNK,5,0.0,0.0,-,0.0,-,0.0
30319,2016,Serbia and Kosovo: S/RES/1244 (1999),SRB,Czechia,CZE,9,5.0,0.0,-,0.0,-,0.0
30318,2016,Serbia and Kosovo: S/RES/1244 (1999),SRB,Cyprus,CYP,59,5.0,0.0,-,0.0,-,0.0
30317,2016,Serbia and Kosovo: S/RES/1244 (1999),SRB,Belgium,BEL,155,134.0,0.0,-,0.0,-,0.0
30316,2016,Serbia and Kosovo: S/RES/1244 (1999),SRB,Austria,AUT,1758,578.0,0.0,-,0.0,-,0.0
30315,2016,Serbia and Kosovo: S/RES/1244 (1999),SRB,Albania,ALB,60,5.0,0.0,-,0.0,-,0.0
30314,2016,Saudi Arabia,SAU,Switzerland,CHE,5,9.0,0.0,-,0.0,-,0.0
30313,2016,Saudi Arabia,SAU,Sweden,SWE,44,21.0,0.0,-,0.0,-,0.0
30312,2016,Saudi Arabia,SAU,Norway,NOR,0,5.0,0.0,-,0.0,-,0.0
30311,2016,Saudi Arabia,SAU,Netherlands (Kingdom of the),NLD,13,5.0,0.0,-,0.0,-,0.0
30310,2016,Saudi Arabia,SAU,Italy,ITA,6,0.0,0.0,-,0.0,-,0.0
30309,2016,Saudi Arabia,SAU,Ireland,IRL,9,0.0,0.0,-,0.0,-,0.0
30321,2016,Serbia and Kosovo: S/RES/1244 (1999),SRB,Estonia,EST,5,0.0,0.0,-,0.0,-,0.0
29920,2016,Lithuania,LTU,Ukraine,UKR,0,5.0,0.0,-,0.0,-,0.0
30158,2016,Oman,OMN,United Kingdom of Great Britain and Northern Ireland,GBR,12,8.0,0.0,-,0.0,-,0.0
30156,2016,Norway,NOR,Sweden,SWE,5,5.0,0.0,-,0.0,-,0.0
30006,2016,Malaysia,MYS,Germany,DEU,7,5.0,0.0,-,0.0,-,0.0
30005,2016,Malaysia,MYS,United Kingdom of Great Britain and Northern Ireland,GBR,106,54.0,0.0,-,0.0,-,0.0
30004,2016,Malaysia,MYS,France,FRA,7,0.0,0.0,-,0.0,-,0.0
30003,2016,Mali,MLI,Ukraine,UKR,0,5.0,0.0,-,0.0,-,0.0
30002,2016,Mali,MLI,Switzerland,CHE,23,27.0,0.0,-,0.0,-,0.0
30001,2016,Mali,MLI,Sweden,SWE,23,8.0,0.0,-,0.0,-,0.0
30000,2016,Mali,MLI,Norway,NOR,8,0.0,0.0,-,0.0,-,0.0
29999,2016,Mali,MLI,Netherlands (Kingdom of the),NLD,19,13.0,0.0,-,0.0,-,0.0
29998,2016,Mali,MLI,Malta,MLT,16,0.0,0.0,-,0.0,-,0.0
29997,2016,Mali,MLI,Luxembourg,LUX,0,5.0,0.0,-,0.0,-,0.0
29996,2016,Mali,MLI,Italy,ITA,11327,5020.0,0.0,-,0.0,-,0.0
29995,2016,Mali,MLI,Ireland,IRL,8,0.0,0.0,-,0.0,-,0.0
29994,2016,Mali,MLI,Hungary,HUN,5,5.0,0.0,-,0.0,-,0.0
29993,2016,Mali,MLI,Greece,GRC,20,48.0,0.0,-,0.0,-,0.0
29992,2016,Mali,MLI,Germany,DEU,78,1703.0,0.0,-,0.0,-,0.0
29991,2016,Mali,MLI,United Kingdom of Great Britain and Northern Ireland,GBR,19,9.0,0.0,-,0.0,-,0.0
29990,2016,Mali,MLI,France,FRA,4222,1000.0,0.0,-,0.0,-,0.0
29989,2016,Mali,MLI,Finland,FIN,6,0.0,0.0,-,0.0,-,0.0
29988,2016,Mali,MLI,Cyprus,CYP,0,5.0,0.0,-,0.0,-,0.0
29987,2016,Mali,MLI,Bulgaria,BGR,5,12.0,0.0,-,0.0,-,0.0
29986,2016,Mali,MLI,Belgium,BEL,61,56.0,0.0,-,0.0,-,0.0
29985,2016,Mali,MLI,Austria,AUT,11,36.0,0.0,-,0.0,-,0.0
29984,2016,Mexico,MEX,Sweden,SWE,0,5.0,0.0,-,0.0,-,0.0
29983,2016,Mexico,MEX,Norway,NOR,0,5.0,0.0,-,0.0,-,0.0
29982,2016,Mexico,MEX,Luxembourg,LUX,5,0.0,0.0,-,0.0,-,0.0
30007,2016,Malaysia,MYS,Ireland,IRL,5,16.0,0.0,-,0.0,-,0.0
30008,2016,Malaysia,MYS,Netherlands (Kingdom of the),NLD,7,0.0,0.0,-,0.0,-,0.0
30009,2016,Malaysia,MYS,Sweden,SWE,5,0.0,0.0,-,0.0,-,0.0
30010,2016,Malawi,MWI,Finland,FIN,5,0.0,0.0,-,0.0,-,0.0
30036,2016,Morocco,MAR,United Kingdom of Great Britain and Northern Ireland,GBR,148,90.0,0.0,-,0.0,-,0.0
30035,2016,Morocco,MAR,France,FRA,352,439.0,0.0,-,0.0,-,0.0
30034,2016,Morocco,MAR,Finland,FIN,36,17.0,0.0,-,0.0,-,0.0
30033,2016,Morocco,MAR,Denmark,DNK,8,101.0,0.0,-,0.0,-,0.0
30032,2016,Morocco,MAR,Czechia,CZE,5,5.0,0.0,-,0.0,-,0.0
30031,2016,Morocco,MAR,Bulgaria,BGR,0,13.0,0.0,-,0.0,-,0.0
30030,2016,Morocco,MAR,Belgium,BEL,70,112.0,0.0,-,0.0,-,0.0
30029,2016,Morocco,MAR,Austria,AUT,25,372.0,0.0,-,0.0,-,0.0
30028,2016,Mongolia,MNG,Switzerland,CHE,105,70.0,0.0,-,0.0,-,0.0
30027,2016,Mongolia,MNG,Sweden,SWE,352,598.0,0.0,-,0.0,-,0.0
30026,2016,Mongolia,MNG,Poland,POL,19,5.0,0.0,-,0.0,-,0.0
30025,2016,Mongolia,MNG,Norway,NOR,5,0.0,0.0,-,0.0,-,0.0
29981,2016,Mexico,MEX,Italy,ITA,5,0.0,0.0,-,0.0,-,0.0
30024,2016,Mongolia,MNG,Netherlands (Kingdom of the),NLD,43,39.0,0.0,-,0.0,-,0.0
30022,2016,Mongolia,MNG,Ireland,IRL,5,0.0,0.0,-,0.0,-,0.0
30021,2016,Mongolia,MNG,Germany,DEU,46,1093.0,0.0,-,0.0,-,0.0
30020,2016,Mongolia,MNG,United Kingdom of Great Britain and Northern Ireland,GBR,76,23.0,0.0,-,0.0,-,0.0
30019,2016,Mongolia,MNG,France,FRA,409,129.0,0.0,-,0.0,-,0.0
30018,2016,Mongolia,MNG,Czechia,CZE,5,6.0,0.0,-,0.0,-,0.0
30017,2016,Mongolia,MNG,Belgium,BEL,0,5.0,0.0,-,0.0,-,0.0
30016,2016,Mongolia,MNG,Austria,AUT,192,336.0,0.0,-,0.0,-,0.0
30015,2016,Malawi,MWI,Netherlands (Kingdom of the),NLD,5,0.0,0.0,-,0.0,-,0.0
30014,2016,Malawi,MWI,Italy,ITA,5,0.0,0.0,-,0.0,-,0.0
